task,model,proxy,target,rmse_significance,r2_significance,pearson_significance,spearman_significance,rmse_diff,r2_diff,pearson_diff,spearman_diff
life_expectancy,lr,L2s,L1s,1,1,1,-1,0.20489618494439998,1.2275395157677864,0.032818908273397535,-0.06815895490084567
life_expectancy,lr,L2s,L1,1,0,-1,-1,0.20244258501147927,0.18319317185063966,-0.12889571437175523,-0.13412588018798577
life_expectancy,lr,L2s,L2,0,-1,-1,-1,0.1941142526412385,-1.5092218256895693,-0.07780342318172777,-0.07600603067447242
life_expectancy,lr,L2s,Lpls,1,1,1,-1,0.054163915454464306,0.5661366214154433,0.07179193012856747,-0.08465320461832943
life_expectancy,lr,L2s,Lpl,1,-1,-1,-1,0.06025768347001548,-0.7753201694752927,-0.12496142639443944,-0.17555476558928407
life_expectancy,lr,Lpls,L1s,1,1,-1,0,0.520779216277957,1.045913265352472,-0.08852763012054046,0.016569396132176673
life_expectancy,lr,Lpls,L1,1,1,-1,-1,0.9061003673417518,1.5809122372482012,-0.22216861881368097,-0.2005545167145688
life_expectancy,lr,Lpls,L2s,1,1,-1,1,16.52933272100836,3.6433571232642077,-0.11480026581406877,0.08488396502656798
life_expectancy,lr,Lpls,L2,1,1,-1,-1,17.080890691804974,3.698431843363291,-0.14453092589268196,-0.14260830936095392
life_expectancy,lr,Lpls,Lpl,1,-1,-1,-1,0.06595158640723264,-1.2785053134705833,-0.19148219477987277,-0.2421139273574563
life_expectancy,lr,L1,L2,0,-1,0,1,-0.5702856185340082,-8.304619199984955,-0.009371620494640381,0.0552608803908019
life_expectancy,lr,L1,Lpl,1,1,0,-1,0.009380105374983183,0.2238587747691828,0.015991521328042102,-0.04429342860078006
life_expectancy,lr,L2,L1,1,0,-1,-1,0.21074903427002933,0.025202781575805133,-0.09670589847753858,-0.11154520659267123
life_expectancy,lr,L2,Lpl,1,-1,-1,-1,0.08224771228027639,-1.5242848069775945,-0.10104855512635985,-0.15307834282005398
life_expectancy,lr,Lpl,L1,1,1,-1,1,0.532118547178053,1.4870191580323922,-0.1452288538955009,0.04154770855681572
life_expectancy,lr,Lpl,L2,1,1,-1,1,12.986807454591748,3.579553633867644,-0.1388793673472582,0.09966904169788343
life_expectancy,xgboost,L1s,L1,1,-1,-1,-1,0.3858414824397369,-5.562618480673075,-0.17775347391241042,-0.17342639563919604
life_expectancy,xgboost,L1s,L2s,0,-1,-1,0,0.49206174444652717,-32.17477578893256,-0.09546934219209821,0.0615652327393138
life_expectancy,xgboost,L1s,L2,1,-1,-1,-1,1.6985373160783155,-36.011819386096484,-0.19377215726064598,-0.11715222522669538
life_expectancy,xgboost,L1s,Lpls,1,1,0,0,0.018781090290900304,6.881266317228903,-0.034619835223128614,0.004762276731682558
life_expectancy,xgboost,L1s,Lpl,1,0,-1,-1,0.12145308469177524,-0.3532244014333106,-0.18695496641382373,-0.19912934019067743
life_expectancy,xgboost,L2s,L1s,1,1,0,0,0.13196152745833167,5.102465268983544,0.04895452156153318,-0.06133729000180743
life_expectancy,xgboost,L2s,L1,1,0,-1,-1,0.20989486447327677,0.33010092975265515,-0.1339090020383421,-0.21483110639070474
life_expectancy,xgboost,L2s,L2,0,-1,-1,-1,1.0327912712066833,-2.4155751400845284,-0.1007612292011204,-0.1588703661677686
life_expectancy,xgboost,L2s,Lpls,1,1,0,0,0.10636099655323417,8.831379614391654,-0.044179845654422456,-0.05627248987520245
life_expectancy,xgboost,L2s,Lpl,1,1,-1,-1,0.05270974368150366,1.5770062662954951,-0.2049894119237132,-0.24086773896678168
life_expectancy,xgboost,Lpls,L1s,0,-1,0,0,-0.0011275655847429178,-33.786418804196174,-0.002912838199272072,-0.004704293572930229
life_expectancy,xgboost,Lpls,L1,1,-1,-1,-1,0.4600061834974982,-81.53039597144004,-0.28743200462568874,-0.2027689867090542
life_expectancy,xgboost,Lpls,L2s,0,-1,-1,0,0.8874945678655877,-3735.907788859527,-0.18839292697345847,0.056974152666670386
life_expectancy,xgboost,Lpls,L2,1,-1,-1,-1,2.1551592437789964,-4484.404687409753,-0.3358015774989282,-0.14671674891403227
life_expectancy,xgboost,Lpls,Lpl,1,-1,-1,-1,0.1342888973015237,-15.826439230495959,-0.23099382197127422,-0.22877779411488108
life_expectancy,xgboost,L1,L2,0,-1,0,1,0.19394556438991373,-4.814107625446415,-5.530551526955474e-05,0.05651508657285259
life_expectancy,xgboost,L1,Lpl,1,1,0,0,0.02580551900174738,1.4418778650428192,-0.035105965775568626,-0.025704298223884314
life_expectancy,xgboost,L2,L1,1,0,0,-1,0.09086286552301726,0.7020403375597644,-0.021314636563968925,-0.05643036555286307
life_expectancy,xgboost,L2,Lpl,1,0,-1,-1,0.07953176728911843,-1.4023139740793935,-0.08469863557571478,-0.08212958587023333
life_expectancy,xgboost,Lpl,L1,0,-1,0,0,0.02919913377497263,-12.855963870882784,0.034443443293181,0.02566406587860859
life_expectancy,xgboost,Lpl,L2,1,-1,0,1,1.4176120709910016,-167.3464119500627,-0.04738416510447796,0.08208532592999729
life_expectancy,nn,L1s,L1,1,0,-1,-1,0.1375270672755824,-0.18181209451338964,-0.06410268957145193,-0.04955491236314091
life_expectancy,nn,L1s,L2s,0,0,0,1,-0.2096850154889971,0.3545890477972313,0.022734093442493386,0.05277405232356436
life_expectancy,nn,L1s,L2,0,0,0,0,-0.35469433803275763,-0.3239992793613877,0.03697619274204639,-0.008294458257018966
life_expectancy,nn,L1s,Lpls,1,0,0,0,0.011251495711269599,-0.02090345462751181,-0.01217654264446344,-0.01045800145517728
life_expectancy,nn,L1s,Lpl,1,0,-1,-1,0.024699249627660735,0.06441911382273668,-0.033456906000258135,-0.032767271345904014
life_expectancy,nn,L2s,L1s,0,0,0,-1,0.02630924408058455,0.1146351300840982,-0.011846800836822158,-0.05270726981357182
life_expectancy,nn,L2s,L1,1,0,-1,-1,0.08390828237106596,-0.23495045248450563,-0.05854667287469223,-0.0558430264653314
life_expectancy,nn,L2s,L2,0,-1,0,0,-0.17753811790266383,-0.8007145860678613,0.007606712258752812,-0.014415412392587479
life_expectancy,nn,L2s,Lpls,1,0,-1,-1,0.043055395220806536,0.014588955207736759,-0.06089896894543284,-0.06336586423953766
life_expectancy,nn,L2s,Lpl,1,0,-1,-1,0.008310350980573422,6.275112243037118e-05,-0.02568625627234522,-0.03943705542143988
life_expectancy,nn,Lpls,L1s,0,0,0,0,-0.02822843699743549,-0.17583113238774828,-0.0046639206630932906,0.010651647972302114
life_expectancy,nn,Lpls,L1,1,-1,-1,-1,0.11489437294308069,-0.49797072498450445,-0.0624004881985723,-0.033809512185871415
life_expectancy,nn,Lpls,L2s,0,0,0,1,0.8737701112790326,0.6736640685355266,-0.0503261630731493,0.06344019181778948
life_expectancy,nn,Lpls,L2,0,0,0,0,0.7230038175583609,0.09589306617074178,-0.022544680230505598,0.007936761195864561
life_expectancy,nn,Lpls,Lpl,1,0,0,0,0.014570744402798153,0.05861771405919647,-0.007914505384355786,-0.017399036526997758
life_expectancy,nn,L1,L2,0,0,0,1,-0.7748152320993817,-0.5290183686594117,0.06169413837886806,0.04151591908271535
life_expectancy,nn,L1,Lpl,0,1,0,0,-0.00035625602357608477,0.1039112797222459,0.018677459455632595,0.016527539942414016
life_expectancy,nn,L2,L1,1,0,-1,-1,0.12847427438149284,0.0007311776277831861,-0.0758348000095857,-0.041321196796142434
life_expectancy,nn,L2,Lpl,1,-1,-1,-1,0.010808053569026532,-0.36833424201714915,-0.03454250291304445,-0.024779361279169076
life_expectancy,nn,Lpl,L1,1,-1,-1,0,0.1016837577319134,-0.7952198163357751,-0.08874786591034922,-0.016353467921600418
life_expectancy,nn,Lpl,L2,1,-1,-1,1,1.7447893177175366,-1.7612370279390182,-0.18940647542457717,0.02491874979482933
life_expectancy,bayreg,L1s,L1,1,-1,-1,-1,0.2255246819927459,-0.8904381669963914,-0.21740241730524545,-0.18285869443250724
life_expectancy,bayreg,L1s,L2s,0,-1,-1,1,-0.07405017776214962,-6.356234238230281,-0.07297329473051826,0.059605026032519604
life_expectancy,bayreg,L1s,L2,0,-1,-1,-1,0.5447049001356294,-7.817683987818055,-0.15938577895783276,-0.12448165972318954
life_expectancy,bayreg,L1s,Lpls,1,1,0,0,0.030899466524842878,0.4858073442611537,0.0009446211120823778,-0.006171885013028566
life_expectancy,bayreg,L1s,Lpl,1,1,-1,-1,0.07024778217721273,0.11538183562068305,-0.2313495006893842,-0.21128055246596933
life_expectancy,bayreg,L2s,L1s,1,1,0,-1,0.3147067475452521,1.1381661112995025,0.008103315840986586,-0.05995483662387807
life_expectancy,bayreg,L2s,L1,1,0,-1,-1,0.2090042205311291,-0.04029341556166921,-0.11982638707070492,-0.1334095591841544
life_expectancy,bayreg,L2s,L2,0,-1,-1,-1,0.19407471224798556,-1.990066884072066,-0.06964684213430487,-0.07527836382087533
life_expectancy,bayreg,L2s,Lpls,1,1,-1,-1,0.16053703233071848,0.9039330147874587,-0.033434524251523434,-0.06599992707314628
life_expectancy,bayreg,L2s,Lpl,1,-1,-1,-1,0.09460888478753898,-0.5416490709805415,-0.16290832009896503,-0.16231677148694748
life_expectancy,bayreg,Lpls,L1s,1,1,-1,0,0.47729228099350873,0.9706315231199557,-0.07750746446325293,0.006144003103216444
life_expectancy,bayreg,Lpls,L1,1,1,-1,-1,0.8307749827861577,1.364437026681618,-0.2535439212842594,-0.22150779010454558
life_expectancy,bayreg,Lpls,L2s,1,1,-1,1,15.547901752159476,4.092692298356672,-0.13071738827399845,0.06571555977103616
life_expectancy,bayreg,Lpls,L2,1,1,-1,-1,16.28779619133874,4.586900519539504,-0.17172440982143075,-0.16331049973860198
life_expectancy,bayreg,Lpls,Lpl,1,-1,-1,-1,0.07737682686833613,-0.5798746231333916,-0.26852275751910987,-0.25043359235919904
life_expectancy,bayreg,L1,L2,0,-1,0,1,-0.19628222292181974,-7.8573559618900175,-0.012852219560411993,0.05511082177884344
life_expectancy,bayreg,L1,Lpl,1,1,-1,-1,0.02710139346348439,0.5473255897528717,-0.020830825265962083,-0.03172783641584859
life_expectancy,bayreg,L2,L1,1,0,-1,-1,0.21335131472318913,-0.1844261315813598,-0.07945485001955688,-0.10849344112920911
life_expectancy,bayreg,L2,Lpl,1,-1,-1,-1,0.11005996487022851,-1.1653135291872487,-0.13564517931600661,-0.13724228412369285
life_expectancy,bayreg,Lpl,L1,1,0,-1,1,0.09470730301649155,-0.059494010627969995,-0.06345033981320969,0.028570258975740892
life_expectancy,bayreg,Lpl,L2,1,1,-1,1,4.045049053439429,3.491033493355297,-0.12474534877956783,0.08672697895679676
ltfsid,lr,L1s,L1,0,-1,-1,-1,0.7988678182932283,-12.425407359947073,-0.20498734557843623,-0.45495596980641717
ltfsid,lr,L1s,L2s,0,-1,0,1,-10.734977329234425,-132.16861009477594,0.11187201186743469,0.082462998718245
ltfsid,lr,L1s,L2,0,-1,0,-1,21.7385345862956,-265.10849520436074,0.017182408308964725,-0.43013972629048197
ltfsid,lr,L1s,Lpls,1,1,0,0,0.052570323736690905,2.856898709012574,-0.013945095547413161,-0.017156959728920257
ltfsid,lr,L1s,Lpl,1,-1,-1,-1,0.061569182981461634,-2.2977156909392438,-0.3857497695623562,-0.4429301741559879
ltfsid,lr,L2s,L1s,1,1,0,-1,2.8610209417413675,3.954349360679177,-0.02282838548554214,-0.08247205510214677
ltfsid,lr,L2s,L1,1,-1,-1,-1,2.2135225718694453,-9.499902493673119,-0.3295140786978179,-0.5610090048367162
ltfsid,lr,L2s,L2,0,-1,-1,-1,10.977160120133476,-26.15397364435157,-0.14679480793856475,-0.5367994060728241
ltfsid,lr,L2s,Lpls,1,1,0,-1,0.26894962816735535,3.8654491360503127,0.02097004153498616,-0.0996032215829003
ltfsid,lr,L2s,Lpl,1,-1,-1,-1,0.23540436322599906,-11.216211772374779,-0.521198524123605,-0.5523689639392891
ltfsid,lr,Lpls,L1s,0,-1,0,0,-0.21218553733447187,-11.70553130671596,0.017117318900307377,0.016996851638160976
ltfsid,lr,Lpls,L1,1,-1,-1,-1,1.3400158525474914,-46.29053883543108,-0.1723889655783371,-0.4213774607298405
ltfsid,lr,Lpls,L2s,0,-1,1,1,-6.921399872340828,-1331.3653668099746,0.14561949653089923,0.09986755685968607
ltfsid,lr,Lpls,L2,0,-1,0,-1,29.309499109220724,-2369.721959723109,0.04208170542033318,-0.3970820461770707
ltfsid,lr,Lpls,Lpl,1,-1,-1,-1,0.06996182093355491,-8.752572656813744,-0.33401468100855863,-0.41008240676693947
ltfsid,lr,L1,L2,0,-1,0,0,7.431681746090931,-20.95639077450864,-0.008008721782533534,0.01923010555345761
ltfsid,lr,L1,Lpl,1,1,0,0,0.023645393170447004,0.5223134258834975,0.01586171432350847,0.006673747456535706
ltfsid,lr,L2,L1,1,-1,0,-1,1.5743464135562961,-1.120470095727637,-0.04438375159400171,-0.14699091779691958
ltfsid,lr,L2,Lpl,1,-1,-1,-1,0.19002893824151412,-2.6470389189458436,-0.13744971143087364,-0.1341598054306481
ltfsid,lr,Lpl,L1,0,-1,0,0,0.30735183184259895,-6.118821165500765,-0.021784910480634856,-0.010843568218787625
ltfsid,lr,Lpl,L2,0,-1,0,0,20.31239598305922,-117.44470819497758,-0.05524571642674048,0.013187362735972763
ltfsid,xgboost,L1s,L1,0,0,0,0,1.1379736687648645,-0.5277646236549374,-0.02084686881495812,-0.005036764351053158
ltfsid,xgboost,L1s,L2s,0,0,0,0,48.25760409108247,-1.9085268208239587,-0.0308400175895166,0.0646318539488746
ltfsid,xgboost,L1s,L2,0,0,0,1,-18.33293568645155,1.352982854682257,-0.016723451140104206,0.08467854058561985
ltfsid,xgboost,L1s,Lpls,0,0,0,0,-0.053355459088446494,3.036136580626909,0.02714936068740803,0.0009232919058737021
ltfsid,xgboost,L1s,Lpl,0,0,0,0,0.009524699065215608,0.06884204804218441,0.014628266034153792,-0.02590842890189904
ltfsid,xgboost,L2s,L1s,0,0,0,0,-0.16490450685111657,0.36172235985259055,-0.026973162277694085,-0.06456757573853977
ltfsid,xgboost,L2s,L1,0,0,0,-1,0.1823786498474358,-0.0470018861474053,-0.009543688963360997,-0.06139023657192122
ltfsid,xgboost,L2s,L2,-1,1,0,0,-68.77290604010442,3.335752268827186,0.019265109741753217,0.028692685455902756
ltfsid,xgboost,L2s,Lpls,0,0,0,0,0.009239107421715909,3.0497424916700284,-0.052864590388009614,-0.0635443366672237
ltfsid,xgboost,L2s,Lpl,0,0,0,-1,0.010579952403462989,0.07639070802617914,-0.012668210654472989,-0.08186434615099569
ltfsid,xgboost,Lpls,L1s,1,-1,-1,0,2.9195945421815956,-16.442813355530134,-0.12025141604244627,-0.0009859264217412234
ltfsid,xgboost,Lpls,L1,1,-1,-1,0,4.366069349443382,-32.04822232540331,-0.15645850816567775,-0.04854833998210284
ltfsid,xgboost,Lpls,L2s,1,-1,-1,0,156.22711420839514,-1649.330437436665,-0.20251777205055443,0.06380137958303034
ltfsid,xgboost,Lpls,L2,1,-1,-1,0,89.6645117814339,-2160.138650388766,-0.19893415791770896,0.04159486352683117
ltfsid,xgboost,Lpls,Lpl,1,0,0,0,0.09539040257190831,-5.564320548177973,-0.03639445476951586,-0.06980898282126302
ltfsid,xgboost,L1,L2,-1,1,0,1,-77.40957296981422,3.4609658571990645,0.031223522153395633,0.08981539221056445
ltfsid,xgboost,L1,Lpl,0,0,0,0,0.0036614621857776197,0.09731994397678534,0.005867452646695415,-0.020938774661761528
ltfsid,xgboost,L2,L1,1,-1,-1,-1,3.419075478047331,-4.107010214185035,-0.03392293169149463,-0.09033027875908328
ltfsid,xgboost,L2,Lpl,1,-1,-1,-1,0.2441700794830299,-19.942685797826464,-0.062347873728474834,-0.11111196702793591
ltfsid,xgboost,Lpl,L1,1,-1,-1,0,2.0167041970213715,-1.663710080204969,-0.068853327468265,0.021036736193046468
ltfsid,xgboost,Lpl,L2,1,-1,-1,1,46.15013240027375,-11.396468228320884,-0.07785440184830661,0.11103463842507122
ltfsid,nn,L1s,L1,-1,1,1,0,-1.5068237750296474,0.40523425733339485,0.1571931035141828,-0.041888113416576056
ltfsid,nn,L1s,L2s,-1,0,1,1,-97.60016911137777,0.30752807739115473,0.279775348427422,0.253694939967797
ltfsid,nn,L1s,L2,-1,1,1,1,-90.13257142130325,0.8922655678174727,0.3418563348236954,0.29367791289630824
ltfsid,nn,L1s,Lpls,-1,1,1,0,-0.03888946793414355,0.22223706265029358,0.08914188171411452,-0.046332759766574694
ltfsid,nn,L1s,Lpl,1,0,-1,-1,0.03181758993319539,-0.08448191364255886,-0.03987761414454305,-0.18222985848189144
ltfsid,nn,L2s,L1s,1,-1,-1,-1,5.793474622387126,-0.5272092973476339,-0.392553312426738,-0.25419973955941855
ltfsid,nn,L2s,L1,1,0,0,-1,1.1602729013142943,-0.0710743138293893,-0.034848286261589534,-0.26340006290290263
ltfsid,nn,L2s,L2,-1,1,1,0,-47.618024425551454,0.8342887485878803,0.20656588026903555,0.07122461208237402
ltfsid,nn,L2s,Lpls,1,-1,-1,-1,0.2707023207718211,-0.28897884908066274,-0.33955681761085854,-0.29963303011524084
ltfsid,nn,L2s,Lpl,1,-1,-1,-1,0.19084166899691693,-1.283903284791153,-0.3869976988915931,-0.40346808096615117
ltfsid,nn,Lpls,L1s,1,-1,-1,0,4.6114214488282705,-0.5375841994740952,-0.3362444327356561,0.04674276943522915
ltfsid,nn,Lpls,L1,1,-1,-1,0,3.2925948755748085,-0.25015320604675545,-0.27192197862335404,-0.03756856392576069
ltfsid,nn,Lpls,L2s,1,0,-1,1,329.4224085160766,-0.0202419306998143,-0.29213260040040834,0.2996711069956673
ltfsid,nn,Lpls,L2,1,1,-1,1,342.5925856930994,0.5756391595529505,-0.27467954776865555,0.29770099433569813
ltfsid,nn,Lpls,Lpl,1,-1,-1,-1,0.0639132256546385,-0.4758859220214602,-0.1737952662050145,-0.17804808577964237
ltfsid,nn,L1,L2,0,0,1,1,-32.945764735376684,-0.08835539682777349,0.13808463839653562,0.3345513451045547
ltfsid,nn,L1,Lpl,1,-1,-1,-1,0.07662532353553625,-0.32858424309223516,-0.14987144636407956,-0.14076840381663291
ltfsid,nn,L2,L1,1,-1,-1,-1,2.0149808016644037,-0.3746195770307378,-0.1682286270869351,-0.220098492520171
ltfsid,nn,L2,Lpl,1,-1,-1,-1,0.1776577471272167,-1.0900605107888142,-0.37263227186786735,-0.3599095054064102
ltfsid,nn,Lpl,L1,0,1,1,1,0.5375597786321613,0.4367276506416034,0.08473905564491147,0.14059671259259665
ltfsid,nn,Lpl,L2,1,1,1,1,280.33636975943625,0.9806033642943912,0.1778563596113768,0.47426461994499397
ltfsid,bayreg,L1s,L1,1,-1,-1,-1,1.2483501937083403,-8.161635116520314,-0.310884729904609,-0.4532713126575181
ltfsid,bayreg,L1s,L2s,0,-1,0,0,-4.703664454754005,-86.08573900781963,-0.023466115282237687,0.014719822657360077
ltfsid,bayreg,L1s,L2,0,-1,-1,-1,20.92204291167735,-179.0535664308503,-0.0957641156200463,-0.2768155758580586
ltfsid,bayreg,L1s,Lpls,1,1,0,0,0.07316735916435751,1.7724453611692486,0.010425198830432442,0.0011115638074153944
ltfsid,bayreg,L1s,Lpl,1,-1,-1,-1,0.09063822419234824,-1.4193355341201461,-0.4361430781317457,-0.449437048911575
ltfsid,bayreg,L2s,L1s,1,1,0,0,2.4351436186321713,2.675951799348507,0.03776631361049393,-0.015015639182982154
ltfsid,bayreg,L2s,L1,1,-1,-1,-1,2.461250551537738,-8.10557865825563,-0.379003965869709,-0.5303910160931349
ltfsid,bayreg,L2s,L2,0,-1,-1,-1,8.834396576328118,-23.767879883273302,-0.11817767388964953,-0.3528824162952554
ltfsid,bayreg,L2s,Lpls,1,1,1,0,0.24923005175206459,2.425546960923064,0.08796822136541699,-0.013609692125000822
ltfsid,bayreg,L2s,Lpl,1,-1,-1,-1,0.24770305892880579,-10.563847324828018,-0.5310240032589039,-0.527980483479749
ltfsid,bayreg,Lpls,L1s,0,-1,0,0,-0.4225328134441497,-8.379998466003027,-0.004750827768528726,-0.0011077661075371004
ltfsid,bayreg,Lpls,L1,1,-1,-1,-1,1.8158203269708402,-35.83621630784213,-0.30084348564541313,-0.4403022572368197
ltfsid,bayreg,Lpls,L2s,0,-1,0,0,-2.160952691265038,-928.8963310167888,-0.029414360325902056,0.013393161469912013
ltfsid,bayreg,Lpls,L2,0,-1,-1,-1,28.97769305103492,-1805.545349302581,-0.08993000439751977,-0.2622938757171427
ltfsid,bayreg,Lpls,Lpl,1,-1,-1,-1,0.08663748546189803,-5.440841414895656,-0.40798567695747034,-0.4377327840230583
ltfsid,bayreg,L1,L2,0,-1,1,1,1.9063727292318617,-32.54034132758696,0.1316667156192668,0.17534039284881586
ltfsid,bayreg,L1,Lpl,1,1,0,0,0.022286698514100867,0.46777419183002755,0.0015690102553829188,0.0009333488586259486
ltfsid,bayreg,L2,L1,1,-1,-1,-1,1.3303924754797656,-2.7309826957443577,-0.15356283447175484,-0.20246060023411655
ltfsid,bayreg,L2,Lpl,1,-1,-1,-1,0.17529046092665163,-3.8908615603762025,-0.2099633378273597,-0.19952906631167583
ltfsid,bayreg,Lpl,L1,0,-1,0,0,0.5190648342220161,-7.219205636277442,-0.00770218669177436,-0.002682089465850024
ltfsid,bayreg,Lpl,L2,0,-1,1,1,16.88858829322129,-196.97962742658507,0.1030193330241791,0.17474526916778982
music_popularity,lr,L1s,L1,1,-1,-1,-1,4.263843227972799,-524.0242957701984,-0.43555719596342535,-0.5034538651332411
music_popularity,lr,L1s,L2s,0,-1,-1,1,1.772104556840361,-84410.15654869111,-0.06459468127455807,0.023087714659172656
music_popularity,lr,L1s,L2,1,-1,-1,-1,63.68036305547719,-113973.77538641455,-0.3163779620265017,-0.4814568105409056
music_popularity,lr,L1s,Lpls,0,1,0,0,0.0003712910325247565,31.906747162009395,0.0041792879217098095,0.0024696860742958737
music_popularity,lr,L1s,Lpl,1,-1,-1,-1,0.2113412394972301,-188.01882135653437,-0.5257220161815008,-0.5137741222916727
music_popularity,lr,L2s,L1s,1,1,0,-1,0.773445875036737,209.03011837189024,-0.0001572945422875227,-0.02304016951188633
music_popularity,lr,L2s,L1,1,-1,-1,-1,2.0197019974255443,-32.350798794198155,-0.35344138039970546,-0.36601886596283945
music_popularity,lr,L2s,L2,1,-1,-1,-1,53.17247095890508,-666.4909571642595,-0.2542679879197335,-0.3439287089131316
music_popularity,lr,L2s,Lpls,1,1,-1,-1,0.08206540072022073,109.67389255795555,-0.036362297908221305,-0.02052674229669728
music_popularity,lr,L2s,Lpl,1,-1,-1,-1,0.07154714406505247,-7.78306702702261,-0.39966620928152774,-0.37633352923593133
music_popularity,lr,Lpls,L1s,0,-1,-1,0,0.017424459270278803,-85.0739872507979,-0.01750518436374278,-0.002480859861520912
music_popularity,lr,Lpls,L1,1,-1,-1,-1,4.337780021301029,-617.362997296629,-0.6227833997460994,-0.6733043958175597
music_popularity,lr,Lpls,L2s,0,-1,-1,1,1.832887419618885,-117926.92464638385,-0.09232255148861375,0.02052052426493877
music_popularity,lr,Lpls,L2,1,-1,-1,-1,63.82641292214771,-146674.40695099582,-0.42412251404508916,-0.6513709713893299
music_popularity,lr,Lpls,Lpl,1,-1,-1,-1,0.21458557720584193,-222.18185359248642,-0.7023420460306091,-0.6837041499274116
music_popularity,lr,L1,L2,1,-1,1,1,9.519903792342632,-17.73521713523825,0.03793336984920992,0.0220805223713601
music_popularity,lr,L1,Lpl,1,1,-1,-1,0.01878422034831534,1.2601850999378654,-0.017081446361613517,-0.010283731697092624
music_popularity,lr,L2,L1,1,1,-1,-1,0.9247049889582293,0.15836292538543795,-0.04347322228266076,-0.0533869817249899
music_popularity,lr,L2,Lpl,1,-1,-1,-1,0.09033826706803055,-0.18623798716164552,-0.08996764603327129,-0.06366637917717416
music_popularity,lr,Lpl,L1,1,-1,1,1,0.296781843942858,-6.05441521444471,0.012015414450091466,0.01026166430670894
music_popularity,lr,Lpl,L2,1,-1,1,1,28.8833277985305,-93.83011334306217,0.04056649259153061,0.032369984777802174
music_popularity,xgboost,L1s,L1,1,-1,-1,-1,4.210119228675232,-42.765630118755084,-0.30708715251455115,-0.3866622877738737
music_popularity,xgboost,L1s,L2s,0,0,1,1,-1.4681892363158227,-169.22239260312563,0.08811387472934844,0.11891435350105947
music_popularity,xgboost,L1s,L2,1,-1,-1,-1,85.04770839730082,-737.0320965705811,-0.25980693241175723,-0.34586262715943134
music_popularity,xgboost,L1s,Lpls,1,0,-1,-1,0.006511087102852253,11.119708148639772,-0.037866737495719754,-0.04975588096563949
music_popularity,xgboost,L1s,Lpl,1,-1,-1,-1,0.18896621534889035,-15.866902207326559,-0.3625350349055114,-0.4028401117114886
music_popularity,xgboost,L2s,L1s,1,0,-1,-1,0.9371363235624575,-9.724807581087248,-0.14501595694064107,-0.11903201941218049
music_popularity,xgboost,L2s,L1,1,-1,-1,-1,2.9503123274141103,-64.40644538931976,-0.4490827135967911,-0.42159866142368824
music_popularity,xgboost,L2s,L2,1,-1,-1,-1,80.59801945945867,-637.186551387782,-0.3216344712949507,-0.38085275759137394
music_popularity,xgboost,L2s,Lpls,1,0,-1,-1,0.08651042591934222,2.7134664478627677,-0.21259883553349224,-0.1686751354549257
music_popularity,xgboost,L2s,Lpl,1,-1,-1,-1,0.09990070495428505,-21.346900868979414,-0.5064096977016244,-0.43763932622624696
music_popularity,xgboost,Lpls,L1s,0,0,0,1,0.05390368383281974,-32.70902261836582,-0.015255276628790226,0.04975914878003457
music_popularity,xgboost,Lpls,L1,1,-1,-1,-1,4.531819396538781,-119.00743538260947,-0.3812858035484302,-0.41795893416091523
music_popularity,xgboost,Lpls,L2s,0,-1,0,1,0.9710544202076221,-4840.813992585826,-0.0077780397007466764,0.16865952643558388
music_popularity,xgboost,Lpls,L2,1,-1,-1,-1,88.71886224725222,-6542.271575126283,-0.28206874369652757,-0.3770641820702928
music_popularity,xgboost,Lpls,Lpl,1,-1,-1,-1,0.20194992120960714,-41.16620787264816,-0.4219483644231937,-0.434104326316459
music_popularity,xgboost,L1,L2,1,-1,0,1,9.93930094195639,-3.2716343954310205,0.004584906174687875,0.04079909718826147
music_popularity,xgboost,L1,Lpl,1,1,-1,-1,0.011077310039303179,0.3694707133833847,-0.017000386587901484,-0.01611998969967876
music_popularity,xgboost,L2,L1,1,1,-1,-1,0.5389314935550349,0.2712120227512065,-0.02300670010098116,-0.04030443601576972
music_popularity,xgboost,L2,Lpl,1,-1,-1,-1,0.05780340985185081,-0.3110763353801964,-0.05754714197160793,-0.056409261999017746
music_popularity,xgboost,Lpl,L1,1,-1,0,1,0.3905681634994025,-2.230584009351273,-0.0017485294664120188,0.016084861449817245
music_popularity,xgboost,Lpl,L2,1,-1,-1,1,38.09273702080111,-15.529310291477024,-0.06157343903183965,0.05695581275763706
music_popularity,nn,L1s,L1,1,-1,-1,-1,1.4711093138261333,-0.09670173137117233,-0.13067104712187072,-0.08565819949144854
music_popularity,nn,L1s,L2s,1,1,1,0,40.447336438345474,0.6943610475135928,0.024283214382535834,0.0021270327596331143
music_popularity,nn,L1s,L2,1,1,-1,-1,78.93872755020692,0.4659309540869012,-0.10527474200125489,-0.031287308494829746
music_popularity,nn,L1s,Lpls,1,1,-1,-1,0.04599902283871571,0.23854187927142956,-0.01942567951553506,-0.01804232769960143
music_popularity,nn,L1s,Lpl,1,0,-1,-1,0.04572429677173723,-0.008056787350888106,-0.11172773738014996,-0.12425392358061316
music_popularity,nn,L2s,L1s,1,0,-1,0,0.4641391722421595,0.0005330356493328248,-0.025462591768282403,-0.002163481303762073
music_popularity,nn,L2s,L1,1,0,-1,-1,0.3105829185998097,-0.018789919879836137,-0.02644969218162213,-0.028662755193844924
